,headline,word_count,pub_date,print_section,print_page,section,news_desk,year,is_trump,is_biden,is_coronavirus,is_covid,is_obama,is_clinton,is_iraq,is_afghanistan,is_china,is_iran,is_test
12585,Arrests by Iran Are a Bid to Quell Wide Protests.,1109,2010-02-09T07:16:07+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,True,False
12631,Nigerian Parliament Names Acting President.,753,2010-02-09T14:06:52+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
12640,Avalanches Kill Dozens on Mountain Highway in Afghanistan.,711,2010-02-09T14:50:31+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,True,False,False,False
12815,Pakistan Is Said to Pursue Role in U.S.-Afghan Talks.,1117,2010-02-10T00:48:20+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,True
12820,Philosopher Left to Muse on Ridicule Over a Hoax.,469,2010-02-10T01:07:21+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,True
12984,China Indicts Rio Tinto Staff on Bribery Charges.,494,2010-02-10T12:51:20+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,True,False,False
13071,Leader Faulted on Using Army in Iraqi Politics.,1173,2010-02-10T18:22:48+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,True,False,False,False,False
13091,"Officials See Slander in Uzbek Photos, but Artists See Censorship.",807,2010-02-10T19:34:18+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
13239,"Germany, Forced to Buoy Greece, Rues Euro Shift.",955,2010-02-11T02:27:49+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
13246,Obama Takes Several Gambles in Bid to Defuse Nuclear Standoff With Iran.,1125,2010-02-11T02:35:40+0000,A,4,World,Foreign,2010,False,False,False,False,True,False,False,False,False,True,False
13322,Greek Civil Servants Strike Over Austerity.,438,2010-02-11T05:44:55+0000,A,3,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
13331,Iran Boasts of Capacity to Make Bomb Fuel.,1110,2010-02-11T07:31:17+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,True,False
13475,Adviser to Detained Americans in Haiti Is Investigated.,1050,2010-02-11T18:37:32+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
13505,"Author, 17, Says It’s ‘Mixing,’ Not Plagiarism.",709,2010-02-11T20:20:34+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
13637,China Alarmed by Security Threat From Internet.,1511,2010-02-12T00:37:38+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,True,False,False
13677,Bollywood and Politics Collide in a Red-Carpet Standoff.,1026,2010-02-12T02:23:38+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
13918,Kenyan Police Disperse Gay Wedding.,502,2010-02-12T18:26:54+0000,A,5,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
13937,Afghan Offensive Is New War Model.,1033,2010-02-12T19:12:51+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
14024,Coalition Troops Storm a Taliban Haven.,1540,2010-02-12T22:30:45+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
14106,U.S. Envoys Head Out on a Mission to Rally Iran’s Neighbors.,809,2010-02-13T01:42:45+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,True,False
14114,Tiger Farms in China Feed Thirst for Parts.,1138,2010-02-13T01:52:59+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,True,False,False
14159,Doctors Haunted by Haitians They Couldn’t Help.,1144,2010-02-13T03:27:32+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
14173,"Bluster on Twitter, and Off It, Too, From Russia’s NATO Envoy.",543,2010-02-13T04:02:07+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
14268,Afghan Attack Gives Marines a Taste of War.,1315,2010-02-13T19:06:50+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
14429,Errant U.S. Rocket Strike Kills Civilians in Afghanistan.,1642,2010-02-14T15:39:21+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,True,False,False,False
14455,Palestinian President Suspends Aide in Sex Scandal.,843,2010-02-14T21:21:33+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
14497,Opposition Chief Is Named Victor of Ukrainian Vote.,314,2010-02-15T01:01:02+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
14548,"Haiti Emerges From Its Shock, and Tears Roll.",1414,2010-02-15T03:21:51+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
14550,Opposition in Iran Meets a Crossroads on Strategy.,872,2010-02-15T03:36:20+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,True,False
14571,Leader Raises Eyebrows by Following His Muse.,1106,2010-02-15T04:23:02+0000,A,5,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
14603,Clinton Raises U.S. Concerns of Military Power in Iran.,1116,2010-02-15T08:34:42+0000,A,1,World,Foreign,2010,False,False,False,False,False,True,False,False,False,True,False
14606,"Half of Town’s Taliban Flee or Are Killed, Allies Say.",1128,2010-02-15T10:25:23+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
14628,Pope Meets Irish Bishops to Discuss Clergy Abuse.,399,2010-02-15T14:30:06+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
14663,"Missionaries Go to Haiti, Followed by Scrutiny.",967,2010-02-15T17:21:14+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,True
14747,Opposition Grows in Germany to Bailout for Greece.,1048,2010-02-15T22:03:16+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
14805,Secret Joint Raid Captures Taliban’s Top Commander.,1590,2010-02-16T02:00:15+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
15023,New Hints of Skulduggery in Hamas Killing.,658,2010-02-16T19:41:38+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
15183,Taliban Arrest May Be Crucial for Pakistanis.,1068,2010-02-17T02:26:12+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
15383,China Intensifies Tug of War With India on Nepal.,1126,2010-02-17T18:16:25+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,True,False,False
15435,BBC Host Admits Killing Ailing Partner.,693,2010-02-17T20:39:04+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
15491,Snipers Imperil U.S.-Led Forces in Afghan Offensive.,1258,2010-02-17T22:45:54+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
15583,Spanish Premier Insists Economic Recovery Is Near.,1065,2010-02-18T01:56:57+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
15821,"Obama Meets Dalai Lama, and China Is Quick to Protest.",561,2010-02-18T18:50:31+0000,A,4,World,Foreign,2010,False,False,False,False,True,False,False,False,True,False,False
15918,Palace in Niger Is Attacked by Soldiers.,598,2010-02-18T22:16:03+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16031,"In Pakistan Raid, Taliban Chief Was an Extra Prize.",1090,2010-02-19T02:18:09+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16067,"With Steel and Asphalt, Bridge Helps Seal Baghdad’s Division.",1047,2010-02-19T03:38:26+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16220,Rift Grows as U.S. and China Seek Differing Goals.,1029,2010-02-19T17:19:14+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,True,False,False
16238,Calls in Egypt for ElBaradei to Seek Presidency.,763,2010-02-19T17:56:20+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16456,An Accidental Leader Stirs Hopes in Nigeria.,1133,2010-02-20T02:20:35+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16465,Ukraine: Premier Presses Case of Fraud.,71,2010-02-20T02:35:21+0000,A,5,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16466,Russia: Life Term for a Former Officer.,95,2010-02-20T02:37:11+0000,A,5,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16474,Poor Sanitation in Haiti’s Camps Adds Disease Risk.,1013,2010-02-20T02:58:13+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,True
16524,The Vatican: Australian Saint Approved.,66,2010-02-20T05:35:20+0000,A,5,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16549,Marines Do Heavy Lifting as Afghan Army Lags in Battle.,1353,2010-02-20T16:45:06+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16566,"Filipino Politicians Wield Private Armies, Despite Ban.",1098,2010-02-20T18:32:56+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16775,Niger Junta Gives Assurances on Democracy Plans.,685,2010-02-22T01:58:41+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16781,Afghans Voice Their Fears Amid Marja Campaign.,983,2010-02-22T02:10:13+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16782,A Model of Harmony Is Found in a Flashpoint City for Iraqi Sectarian Fighting.,1175,2010-02-22T02:19:57+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,True,False,False,False,False
16799,A Bus System Reopens Rifts in South Africa.,1382,2010-02-22T03:07:15+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16858,NATO Airstrike Kills Afghan Civilians.,1009,2010-02-22T07:10:23+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16969,Countless Lost Limbs Alter Life in Haiti’s Ruins.,1201,2010-02-22T17:37:12+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
16980,Israel’s Plans for 2 Sites Stir Unrest in West Bank.,474,2010-02-22T18:06:45+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
17360,China’s Han Flock to Theme Parks Featuring Minorities.,1032,2010-02-23T18:07:23+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,True,False,True
17565,Questions Surface After Haitian Airlift.,1157,2010-02-24T03:07:14+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
17775,Turkey Unsettled by Officer Arrests.,644,2010-02-24T20:16:39+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
17787,Inquiry Grows in Dubai Assassination.,615,2010-02-24T20:31:47+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
17828,British Panel Condemns Media Group in Phone Hacking Case.,503,2010-02-24T22:06:58+0000,A,5,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
17848,"C.I.A. and Pakistan Work Together, Warily.",1271,2010-02-24T22:59:44+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
17926,"In an Iraqi City, the Real Ballot Contest Is for Shiite Leadership.",1239,2010-02-25T02:30:53+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,True,False,False,False,False
18007,"On Visit to Rwanda, Sarkozy Admits ‘Grave Errors’ in 1994 Genocide.",760,2010-02-25T09:10:23+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
18012,Turkey’s Leaders Seek to Defuse Crisis.,687,2010-02-25T10:01:41+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,True
18106,Mayor’s Housing Offer Sets Off Row in Jerusalem.,1110,2010-02-25T17:23:30+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
18153,More Clashes Over Israeli Claim to Shrine.,640,2010-02-25T19:54:46+0000,A,3,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,True
18351,Mystical Form of Islam Suits Sufis in Pakistan.,743,2010-02-26T03:12:53+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
18475,Thai Court Seizes $1.4 Billion From Ex-Premier.,977,2010-02-26T14:43:51+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
18525,Myanmar Denies Dissident’s Appeal.,444,2010-02-26T16:45:28+0000,A,5,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
18551,Another Puzzle After Iran Moves Nuclear Fuel .,1101,2010-02-26T17:34:37+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,True,False
18722,Iraqi Sunnis Pin Their Hopes on Elections.,1083,2010-02-26T23:37:35+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,True,False,False,False,False
18928,1.5 Million Displaced After Chile Quake.,1315,2010-02-27T20:05:26+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,True
18965,Frustrated Strivers  in Pakistan Turn to Jihad.,2487,2010-02-27T22:51:14+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
19051,Frantic Rescue Efforts in Chile as Troops Seek to Keep Order.,1161,2010-02-28T14:15:59+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,True
19134,"Slain Hamas Operative Was Drugged, Dubai Police Say.",477,2010-03-01T01:23:17+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
19137,"Using Diplomatic Touch, an Outsider Challenges the Grip of Egypt’s Ruling Party.",924,2010-03-01T01:31:30+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,True
19142,Vote Seen as Pivotal Test for Both Iraq and Maliki.,1446,2010-03-01T01:51:12+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,True,False,False,False,True
19147,"After Push in Marja, Marines Try to Win Trust.",1141,2010-03-01T02:21:38+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
19292,"With Olympic Flame Out, Russia Fumes Over Its Athletes’ Showing.",629,2010-03-01T15:56:00+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
19467,"‘Hero of Ukraine’ Splits Nation, Inside and Out.",1185,2010-03-01T23:26:31+0000,A,1,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
19501,Iraqis Awash in Gifts From Candidates.,1160,2010-03-02T01:08:26+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,True,False,False,False,False
19551,"Army Ebbs, and Power Realigns in Turkey.",1222,2010-03-02T03:27:33+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,False,False,False
19629,"For 13th Time, Critic of China’s Government Is Barred From Leaving Country.",877,2010-03-02T12:13:57+0000,A,4,World,Foreign,2010,False,False,False,False,False,False,False,False,True,False,False
