entity_type,name,surname,full_count,surname_count,index_used,error
historical_figure,Countess Palatine Elisabeth Auguste Sofie of Neuburg,Neuburg,52,59444,v4_olmo-mix-1124_llama,
historical_figure,Johann Bernhard Bach the younger,younger,0,126321758,v4_olmo-mix-1124_llama,
historical_figure,Martin Gerbert,Gerbert,831,98558,v4_olmo-mix-1124_llama,
historical_figure,Jacob Christian Schäffer,Schäffer,1026,35828,v4_olmo-mix-1124_llama,
historical_figure,"Johann Reinhard III, Count of Hanau-Lichtenberg",Hanau-Lichtenberg,6,1944,v4_olmo-mix-1124_llama,
historical_figure,"Johann Adolf II, Duke of Saxe-Weissenfels",Saxe-Weissenfels,117,2866,v4_olmo-mix-1124_llama,
historical_figure,Carl Gustav Jablonsky,Jablonsky,23,41711,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Meibom,Meibom,1151,95221,v4_olmo-mix-1124_llama,
historical_figure,"Christian Albert, Prince of Hohenlohe-Langenburg",Hohenlohe-Langenburg,1,7391,v4_olmo-mix-1124_llama,
historical_figure,"Charles William Frederick, Margrave of Brandenburg-Ansbach",Brandenburg-Ansbach,31,9487,v4_olmo-mix-1124_llama,
historical_figure,Johann Ernst Bach,Bach,258,28144708,v4_olmo-mix-1124_llama,
historical_figure,Johann David Michaelis,Michaelis,1488,621667,v4_olmo-mix-1124_llama,
historical_figure,"William, Landgrave of Hesse-Rotenburg",Hesse-Rotenburg,6,2060,v4_olmo-mix-1124_llama,
historical_figure,"Frederick Christian, Count of Schaumburg-Lippe",Schaumburg-Lippe,1,19531,v4_olmo-mix-1124_llama,
historical_figure,"Ernest Leopold, Landgrave of Hesse-Rotenburg",Hesse-Rotenburg,113,2060,v4_olmo-mix-1124_llama,
historical_figure,Duke Louis of Mecklenburg-Schwerin,Mecklenburg-Schwerin,64,33890,v4_olmo-mix-1124_llama,
historical_figure,Johann Heinrich Merck,Merck,405,3077730,v4_olmo-mix-1124_llama,
historical_figure,Johann Adolf Schlegel,Schlegel,313,499632,v4_olmo-mix-1124_llama,
historical_figure,Carl Wilhelm Scheele,Scheele,35062,195577,v4_olmo-mix-1124_llama,
historical_figure,Johann Wilhelm Weinmann,Weinmann,175,77320,v4_olmo-mix-1124_llama,
historical_figure,Princess Marie Victoire d'Arenberg,d'Arenberg,1,8690,v4_olmo-mix-1124_llama,
historical_figure,Julie von Voss,Voss,18,1346653,v4_olmo-mix-1124_llama,
historical_figure,Duchess Sibylle of Saxe-Lauenburg,Saxe-Lauenburg,1,9707,v4_olmo-mix-1124_llama,
historical_figure,Kurt Christoph Graf von Schwerin,Schwerin,161,135718,v4_olmo-mix-1124_llama,
historical_figure,Ulrik Frederik Gyldenløve,Gyldenløve,742,4222,v4_olmo-mix-1124_llama,
historical_figure,Johann Nathanael Lieberkühn,Lieberkühn,246,10405,v4_olmo-mix-1124_llama,
historical_figure,"Marie Elisabeth, Abbess of Quedlinburg",Quedlinburg,1,47100,v4_olmo-mix-1124_llama,
historical_figure,Prince Moritz of Anhalt-Dessau,Anhalt-Dessau,144,14774,v4_olmo-mix-1124_llama,
historical_figure,Karolina of Legnica-Brieg,Legnica-Brieg,17,37,v4_olmo-mix-1124_llama,
historical_figure,Christian Wilhelm Franz Walch,Walch,15,196880,v4_olmo-mix-1124_llama,
historical_figure,Ludwig Christoph Heinrich Hölty,Hölty,134,1770,v4_olmo-mix-1124_llama,
historical_figure,Nathaniel Gottfried Leske,Leske,60,34096,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Sebastian von Belling,Belling,150,1398945,v4_olmo-mix-1124_llama,
historical_figure,"Amelia Osborne, Marchioness of Carmarthen",Carmarthen,36,176452,v4_olmo-mix-1124_llama,
historical_figure,Georg Bernhard Bilfinger,Bilfinger,408,16754,v4_olmo-mix-1124_llama,
historical_figure,Countess Emilie Juliane of Barby-Mühlingen,Barby-Mühlingen,32,242,v4_olmo-mix-1124_llama,
historical_figure,Christian Karl Reinhard of Leiningen-Dachsburg-Falkenburg-Heidesheim,Leiningen-Dachsburg-Falkenburg-Heidesheim,4,4,v4_olmo-mix-1124_llama,
historical_figure,Caspar Schamberger,Schamberger,24,10263,v4_olmo-mix-1124_llama,
historical_figure,Daniel Itzig,Itzig,3010,16052,v4_olmo-mix-1124_llama,
historical_figure,Johann Kasimir Kolbe von Wartenberg,Wartenberg,30,45839,v4_olmo-mix-1124_llama,
historical_figure,Martinus Houttuyn,Houttuyn,166,25334,v4_olmo-mix-1124_llama,
historical_figure,Daniel Gralath,Gralath,841,1473,v4_olmo-mix-1124_llama,
historical_figure,Dorothea Friederike of Brandenburg-Ansbach,Brandenburg-Ansbach,8,9487,v4_olmo-mix-1124_llama,
historical_figure,Hans Caspar von Bothmer,Bothmer,65,17609,v4_olmo-mix-1124_llama,
historical_figure,Donat Nonnotte,Nonnotte,50,1141,v4_olmo-mix-1124_llama,
historical_figure,Gilles Allou,Allou,5,88097,v4_olmo-mix-1124_llama,
historical_figure,Johann Siegfried Hufnagel,Hufnagel,93,89391,v4_olmo-mix-1124_llama,
historical_figure,Pierre Louis Dumesnil,Dumesnil,22,13087,v4_olmo-mix-1124_llama,
historical_figure,Marianne Loir,Loir,387,48257,v4_olmo-mix-1124_llama,
historical_figure,"Ferdinand Willem, Duke of Württemberg-Neuenstadt",Württemberg-Neuenstadt,3,396,v4_olmo-mix-1124_llama,
historical_figure,Johann Gottlob Lehmann,Lehmann,1090,1215343,v4_olmo-mix-1124_llama,
historical_figure,Johannes Hancke,Hancke,1,9819,v4_olmo-mix-1124_llama,
historical_figure,Andreas von Gundelsheimer,Gundelsheimer,7,114,v4_olmo-mix-1124_llama,
historical_figure,"Simon August, Count of Lippe-Detmold",Lippe-Detmold,4,3362,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Adolph Lampe,Lampe,44,241125,v4_olmo-mix-1124_llama,
historical_figure,Joseph Clemens of Bavaria,Bavaria,373,3086364,v4_olmo-mix-1124_llama,
historical_figure,Jakob Michael Reinhold Lenz,Lenz,1305,856671,v4_olmo-mix-1124_llama,
historical_figure,Carl Philipp Emanuel Bach,Bach,16756,28144708,v4_olmo-mix-1124_llama,
historical_figure,Christian Wolff,Wolff,60429,3354789,v4_olmo-mix-1124_llama,
historical_figure,Johann Ernst Glück,Glück,247,271356,v4_olmo-mix-1124_llama,
historical_figure,Philip Johan von Strahlenberg,Strahlenberg,1590,8093,v4_olmo-mix-1124_llama,
historical_figure,Johann Heinrich Schulze,Schulze,2500,732263,v4_olmo-mix-1124_llama,
historical_figure,Maurice de Saxe,Saxe,8888,660910,v4_olmo-mix-1124_llama,
historical_figure,John Theodore of Bavaria,Bavaria,30,3086364,v4_olmo-mix-1124_llama,
historical_figure,Caroline of Ansbach,Ansbach,5756,111086,v4_olmo-mix-1124_llama,
historical_figure,Johann Nikolaus Götz,Götz,62,141303,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Karl von Moser,Moser,222,1323785,v4_olmo-mix-1124_llama,
historical_figure,Johann Dientzenhofer,Dientzenhofer,177,3383,v4_olmo-mix-1124_llama,
historical_figure,Michael Adelbulner,Adelbulner,28,43,v4_olmo-mix-1124_llama,
historical_figure,Franz Caspar Schnitger,Schnitger,43,17195,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Cramer,Cramer,548,2814053,v4_olmo-mix-1124_llama,
historical_figure,Nikolaus Poda von Neuhaus,Neuhaus,63,413383,v4_olmo-mix-1124_llama,
historical_figure,Joseph Franz Auersperg,Auersperg,9,32251,v4_olmo-mix-1124_llama,
historical_figure,José Luzan,Luzan,81,6280,v4_olmo-mix-1124_llama,
historical_figure,Piero de Bonzi,Bonzi,1,63431,v4_olmo-mix-1124_llama,
historical_figure,Guillaume Hergosse,Hergosse,3,3,v4_olmo-mix-1124_llama,
historical_figure,Christian Müller,Müller,5647,2806359,v4_olmo-mix-1124_llama,
historical_figure,Davide Antonio Fossati,Fossati,5,45735,v4_olmo-mix-1124_llama,
historical_figure,Théobald Michau,Michau,9,7978,v4_olmo-mix-1124_llama,
historical_figure,Maria Anna of Austria,Austria,2213,21942091,v4_olmo-mix-1124_llama,
historical_figure,Giovanni Antonio Scopoli,Scopoli,2076,18067,v4_olmo-mix-1124_llama,
historical_figure,Johann Lukas von Hildebrandt,Hildebrandt,1327,249105,v4_olmo-mix-1124_llama,
historical_figure,Federico Augusto de Wurtemberg-Neuenstadt,Wurtemberg-Neuenstadt,0,0,v4_olmo-mix-1124_llama,
historical_figure,John Philip of Lamberg,Lamberg,0,36634,v4_olmo-mix-1124_llama,
historical_figure,"Charles Louis, Duke of Schleswig-Holstein-Sonderburg-Beck",Schleswig-Holstein-Sonderburg-Beck,11,743,v4_olmo-mix-1124_llama,
historical_figure,Franz Martinelli,Martinelli,4,443095,v4_olmo-mix-1124_llama,
historical_figure,Augustin Friedrich Walther,Walther,51,1105970,v4_olmo-mix-1124_llama,
historical_figure,"Victor I, Prince of Anhalt-Bernburg-Schaumburg-Hoym",Anhalt-Bernburg-Schaumburg-Hoym,5,564,v4_olmo-mix-1124_llama,
historical_figure,Adam Christian Thebesius,Thebesius,70,566,v4_olmo-mix-1124_llama,
historical_figure,Johann Caspar Bagnato,Bagnato,91,23374,v4_olmo-mix-1124_llama,
historical_figure,Ignaz Franz,Franz,5693,7456597,v4_olmo-mix-1124_llama,
historical_figure,Johann Joseph von Trautson,Trautson,1,618,v4_olmo-mix-1124_llama,
historical_figure,Franz Ferdinand von Kuenburg,Kuenburg,0,624,v4_olmo-mix-1124_llama,
historical_figure,"Johann Georg, Chevalier de Saxe",Saxe,6,660910,v4_olmo-mix-1124_llama,
historical_figure,Hieronymus Albrecht Hass,Hass,171,13687520,v4_olmo-mix-1124_llama,
historical_figure,Christoph Nichelmann,Nichelmann,244,896,v4_olmo-mix-1124_llama,
historical_figure,Georg Andreas Agricola,Agricola,50,576465,v4_olmo-mix-1124_llama,
historical_figure,Princess Sophia Wilhelmina of Saxe-Coburg-Saalfeld,Saxe-Coburg-Saalfeld,13,15354,v4_olmo-mix-1124_llama,
historical_figure,Michael Johann von Althann,Althann,0,1831,v4_olmo-mix-1124_llama,
historical_figure,"Frederick William I, Duke of Schleswig-Holstein-Sonderburg-Beck",Schleswig-Holstein-Sonderburg-Beck,2,743,v4_olmo-mix-1124_llama,
historical_figure,Joseph Liesganig,Liesganig,60,179,v4_olmo-mix-1124_llama,
historical_figure,Samuel von Schmettau,Schmettau,69,2913,v4_olmo-mix-1124_llama,
historical_figure,Johann Karl Zeune,Zeune,1,6105,v4_olmo-mix-1124_llama,
historical_figure,Elisabeth Wendling,Wendling,7,87754,v4_olmo-mix-1124_llama,
historical_figure,Johann Friedrich Zückert,Zückert,15,1036,v4_olmo-mix-1124_llama,
historical_figure,"Philip Reinhard, Count of Hanau-Münzenberg",Hanau-Münzenberg,3,1224,v4_olmo-mix-1124_llama,
historical_figure,Johann Daniel Schöpflin,Schöpflin,54,8188,v4_olmo-mix-1124_llama,
historical_figure,Karl Heinrich von Hoym,Hoym,28,5457,v4_olmo-mix-1124_llama,
historical_figure,Matthias Petersen,Petersen,243,2563061,v4_olmo-mix-1124_llama,
historical_figure,Andreas Felix von Oefele,Oefele,38,23865,v4_olmo-mix-1124_llama,
historical_figure,"Günther XLIII, Prince of Schwarzburg-Sondershausen",Schwarzburg-Sondershausen,2,5084,v4_olmo-mix-1124_llama,
historical_figure,Johann August Bach,Bach,6,28144708,v4_olmo-mix-1124_llama,
historical_figure,Franz Xaver Josef von Unertl,Unertl,71,12360,v4_olmo-mix-1124_llama,
historical_figure,Christian Friedrich Witt,Witt,100,7158698,v4_olmo-mix-1124_llama,
historical_figure,Georg Christian Schemelli,Schemelli,87,366,v4_olmo-mix-1124_llama,
historical_figure,Ludwig Gundacker von Althan,Althan,0,10682,v4_olmo-mix-1124_llama,
historical_figure,Alexander Mack,Mack,84667,19682683,v4_olmo-mix-1124_llama,
historical_figure,Georg Albrecht of Saxe-Weissenfels,Saxe-Weissenfels,18,2866,v4_olmo-mix-1124_llama,
historical_figure,Christopher of Baden-Durlach,Baden-Durlach,2,10248,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Dietrich von Buddenbrock,Buddenbrock,23,10369,v4_olmo-mix-1124_llama,
historical_figure,Jean-Philippe Baratier,Baratier,34,6137,v4_olmo-mix-1124_llama,
historical_figure,Gottfried Heinrich Gloger,Gloger,36,19550,v4_olmo-mix-1124_llama,
historical_figure,Christiane Luise Amalie Becker,Becker,3,5805305,v4_olmo-mix-1124_llama,
historical_figure,Gottfried Heinsius,Heinsius,33,18975,v4_olmo-mix-1124_llama,
historical_figure,Heino Heinrich Graf von Flemming,Flemming,60,532355,v4_olmo-mix-1124_llama,
historical_figure,"Alexander Hermann, Count of Wartensleben",Wartensleben,3,5237,v4_olmo-mix-1124_llama,
historical_figure,Johann Adam Kulmus,Kulmus,164,1328,v4_olmo-mix-1124_llama,
historical_figure,Frederick Charles of Stolberg-Gedern,Stolberg-Gedern,4,1814,v4_olmo-mix-1124_llama,
historical_figure,Constantin Christian Dedekind,Dedekind,55,421330,v4_olmo-mix-1124_llama,
historical_figure,Johann Christoph Müller,Müller,9,2806359,v4_olmo-mix-1124_llama,
historical_figure,Moritz Georg Weidmann,Weidmann,97,171856,v4_olmo-mix-1124_llama,
historical_figure,Johann Samuel Diterich,Diterich,1,770,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Konrad Hiller,Hiller,0,706849,v4_olmo-mix-1124_llama,
historical_figure,Johann Nicolaus Mempel,Mempel,26,9019,v4_olmo-mix-1124_llama,
historical_figure,Johann Andreas Dieze,Dieze,1,1530,v4_olmo-mix-1124_llama,
historical_figure,Johann Octavian Salver,Salver,3,22655,v4_olmo-mix-1124_llama,
historical_figure,Johann Lorenz Fleischer,Fleischer,0,1228045,v4_olmo-mix-1124_llama,
historical_figure,Christian Wermuth,Wermuth,337,47617,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Georg Neuss,Neuss,22,65199,v4_olmo-mix-1124_llama,
historical_figure,Benigna Marie of Reuss-Ebersdorf,Reuss-Ebersdorf,1,802,v4_olmo-mix-1124_llama,
historical_figure,Johann Georg Beck,Beck,30,35905018,v4_olmo-mix-1124_llama,
historical_figure,"Anthony Günther, Prince of Anhalt-Mühlingen",Anhalt-Mühlingen,0,8,v4_olmo-mix-1124_llama,
historical_figure,Johann Bartsch,Bartsch,404,163775,v4_olmo-mix-1124_llama,
historical_figure,Johann Christian Nehring,Nehring,11,71569,v4_olmo-mix-1124_llama,
historical_figure,Joachim Christoph von Jeetze,Jeetze,1,808,v4_olmo-mix-1124_llama,
historical_figure,Georg Riedel,Riedel,4371,549318,v4_olmo-mix-1124_llama,
historical_figure,Jean de Bodt,Bodt,128,17787,v4_olmo-mix-1124_llama,
historical_figure,Gerhard Wolter Molanus,Molanus,2,2507,v4_olmo-mix-1124_llama,
historical_figure,Thomas Fritsch,Fritsch,1166,345473,v4_olmo-mix-1124_llama,
historical_figure,Joachim Friedrich Henckel,Henckel,4,66444,v4_olmo-mix-1124_llama,
historical_figure,Jakob Immanuel Pyra,Pyra,2,134059,v4_olmo-mix-1124_llama,
historical_figure,Johann Friedrich Karl von Alvensleben,Alvensleben,4,12261,v4_olmo-mix-1124_llama,
historical_figure,Andreas Krüger,Krüger,832,190794,v4_olmo-mix-1124_llama,
historical_figure,Maximilian Prokop von Toerring-Jettenbach,Toerring-Jettenbach,0,465,v4_olmo-mix-1124_llama,
historical_figure,Gottfried Heinrich Krohne,Krohne,153,14041,v4_olmo-mix-1124_llama,
historical_figure,Friedrich von Dreger,Dreger,4,140190,v4_olmo-mix-1124_llama,
historical_figure,Carl Hildebrand von Canstein,Canstein,39,1394,v4_olmo-mix-1124_llama,
historical_figure,"Peter Hohmann, Edler of Hohenthal",Hohenthal,1,4307,v4_olmo-mix-1124_llama,
historical_figure,Christoph Cuntzius,Cuntzius,103,103,v4_olmo-mix-1124_llama,
historical_figure,Ernst Bengel,Bengel,2,67651,v4_olmo-mix-1124_llama,
historical_figure,Christoph Kersten,Kersten,25,249127,v4_olmo-mix-1124_llama,
historical_figure,Johann Franz Eckher von Kapfing und Liechteneck,Liechteneck,0,18,v4_olmo-mix-1124_llama,
historical_figure,Fortunatus Hueber,Hueber,3,28129,v4_olmo-mix-1124_llama,
historical_figure,Johann Georg Fincke,Fincke,0,91413,v4_olmo-mix-1124_llama,
historical_figure,Anton August Beck,Beck,6,35905018,v4_olmo-mix-1124_llama,
historical_figure,Johann Deutschmann,Deutschmann,18,19836,v4_olmo-mix-1124_llama,
historical_figure,Leonhard Dientzenhofer,Dientzenhofer,67,3383,v4_olmo-mix-1124_llama,
historical_figure,Adam Dietrich,Dietrich,488,2434707,v4_olmo-mix-1124_llama,
historical_figure,Johann Conrad Arnoldi,Arnoldi,0,74229,v4_olmo-mix-1124_llama,
historical_figure,Otto Magnus von Dönhoff,Dönhoff,1,4589,v4_olmo-mix-1124_llama,
historical_figure,Johann Jakob Schudt,Schudt,99,8005,v4_olmo-mix-1124_llama,
historical_figure,Otto Magnus von Schwerin,Schwerin,1,135718,v4_olmo-mix-1124_llama,
historical_figure,Joachim Tielke,Tielke,975,3073,v4_olmo-mix-1124_llama,
historical_figure,Gerhard von Dernath,Dernath,1,29,v4_olmo-mix-1124_llama,
historical_figure,Michael Friedrich Quade,Quade,0,311970,v4_olmo-mix-1124_llama,
historical_figure,Johann Mentzer,Mentzer,100,185591,v4_olmo-mix-1124_llama,
historical_figure,Franz Woken,Woken,0,90527,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Wilhelm von Westphalen,Westphalen,21,45255,v4_olmo-mix-1124_llama,
historical_figure,Johann Jakob Bethmann,Bethmann,11,90356,v4_olmo-mix-1124_llama,
historical_figure,Cuno Christian Schinkel,Schinkel,0,71209,v4_olmo-mix-1124_llama,
historical_figure,Johann Christoph Döderlein,Döderlein,48,4875,v4_olmo-mix-1124_llama,
historical_figure,Georg Heinrich Zincke,Zincke,6,7394,v4_olmo-mix-1124_llama,
historical_figure,Count Claude Florimond de Mercy,Mercy,174,6392762,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Reinhard von Neipperg,Neipperg,270,13110,v4_olmo-mix-1124_llama,
historical_figure,Johann Jacob Heber,Heber,1,596401,v4_olmo-mix-1124_llama,
historical_figure,Joseph Hueber,Hueber,202,28129,v4_olmo-mix-1124_llama,
historical_figure,Daniel von Peharnik-Hotkovich,Peharnik-Hotkovich,0,1,v4_olmo-mix-1124_llama,
historical_figure,Johann Christian Brandes,Brandes,38,265209,v4_olmo-mix-1124_llama,
historical_figure,"Camille d'Hostun, duc de Tallard",Tallard,18,32964,v4_olmo-mix-1124_llama,
historical_figure,Charles Theodore Pachelbel,Pachelbel,305,170770,v4_olmo-mix-1124_llama,
historical_figure,Sigbert Heister,Heister,263,73788,v4_olmo-mix-1124_llama,
historical_figure,Maximiliane Brentano,Brentano,266,265532,v4_olmo-mix-1124_llama,
historical_figure,Charles-Antoine Coypel,Coypel,1093,10198,v4_olmo-mix-1124_llama,
historical_figure,Marie Karoline von Fuchs-Mollard,Fuchs-Mollard,148,209,v4_olmo-mix-1124_llama,
historical_figure,Thomas von Fritsch,Fritsch,41,345473,v4_olmo-mix-1124_llama,
historical_figure,Johann Christoph Knöffel,Knöffel,96,219,v4_olmo-mix-1124_llama,
historical_figure,"Sir Joshua Rowley, 1st Baronet",Baronet,109,386516,v4_olmo-mix-1124_llama,
historical_figure,Suzanne Curchod,Curchod,1393,4920,v4_olmo-mix-1124_llama,
historical_figure,Date Yoshimura,Yoshimura,69,279500,v4_olmo-mix-1124_llama,
historical_figure,Philippe Van Dievoet,Dievoet,12,528,v4_olmo-mix-1124_llama,
historical_figure,Frederick Haldimand,Haldimand,7807,97229,v4_olmo-mix-1124_llama,
historical_figure,Alexander Joseph Sulkowski,Sulkowski,16,14477,v4_olmo-mix-1124_llama,
historical_figure,Józef Judycki,Judycki,28,847,v4_olmo-mix-1124_llama,
historical_figure,Henri de Catt,Catt,82,2277093,v4_olmo-mix-1124_llama,
historical_figure,Françoise-Louise de Warens,Warens,293,13498,v4_olmo-mix-1124_llama,
historical_figure,Johann Melchior Wyrsch,Wyrsch,55,6306,v4_olmo-mix-1124_llama,
historical_figure,Gustavus Katterfelto,Katterfelto,195,1176,v4_olmo-mix-1124_llama,
historical_figure,John James Heidegger,Heidegger,509,3730645,v4_olmo-mix-1124_llama,
historical_figure,Raimondo di Sangro,Sangro,4059,43536,v4_olmo-mix-1124_llama,
historical_figure,Christian Gottfried Hoffmann,Hoffmann,3,1845764,v4_olmo-mix-1124_llama,
historical_figure,Anne of Great Britain,Britain,6127,111502456,v4_olmo-mix-1124_llama,
historical_figure,Karl Stilp,Stilp,36,16187,v4_olmo-mix-1124_llama,
historical_figure,Johannes Jakob Buxtorf,Buxtorf,1,25288,v4_olmo-mix-1124_llama,
historical_figure,Michael Gröll,Gröll,2,5307,v4_olmo-mix-1124_llama,
historical_figure,Gabriel de Gabrieli,Gabrieli,171,140078,v4_olmo-mix-1124_llama,
historical_figure,Johann Rudolf Tschiffeli,Tschiffeli,75,462,v4_olmo-mix-1124_llama,
historical_figure,Adolf Friedrich von Reinhard,Reinhard,1,1044381,v4_olmo-mix-1124_llama,
historical_figure,Samuel Heinrich König,König,31,985510,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Carl von Schimmelmann,Schimmelmann,105,7312,v4_olmo-mix-1124_llama,
historical_figure,Giovanni Catenazzi,Catenazzi,29,9138,v4_olmo-mix-1124_llama,
historical_figure,Jean-Paul Marat,Marat,36872,648114,v4_olmo-mix-1124_llama,
historical_figure,Gabriel Cramer,Cramer,3698,2814053,v4_olmo-mix-1124_llama,
historical_figure,"Charles Frederick Albert, Margrave of Brandenburg-Schwedt",Brandenburg-Schwedt,4,4139,v4_olmo-mix-1124_llama,
historical_figure,August Adolf von Haugwitz,Haugwitz,10,10776,v4_olmo-mix-1124_llama,
historical_figure,Albrecht von Haller,Haller,9546,827632,v4_olmo-mix-1124_llama,
historical_figure,Christian Frederick Boerner,Boerner,2,46029,v4_olmo-mix-1124_llama,
historical_figure,Christian August von Eyben,Eyben,2,6907,v4_olmo-mix-1124_llama,
historical_figure,Johann Adam Soherr,Soherr,2,101,v4_olmo-mix-1124_llama,
historical_figure,Giovanni Gaspare Zuccalli,Zuccalli,24,596,v4_olmo-mix-1124_llama,
